2014-03-03 15:46:15 status config-files default-jre-headless 1:1.6-43ubuntu2
2014-03-03 15:46:15 status config-files default-jre-headless 1:1.6-43ubuntu2
2014-03-03 15:46:15 status not-installed default-jre-headless <none>
2014-03-03 15:46:15 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:15 status installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:15 status installed gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 remove gcj-jdk 4:4.6.3-1ubuntu5 <none>
2014-03-03 15:46:16 status half-configured gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status half-installed gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status half-installed gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status triggers-pending install-info 4.13a.dfsg.1-8ubuntu2
2014-03-03 15:46:16 status half-installed gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status config-files gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status config-files gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status config-files gcj-jdk 4:4.6.3-1ubuntu5
2014-03-03 15:46:16 status not-installed gcj-jdk <none>
2014-03-03 15:46:16 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:16 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:16 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:16 status installed ecj 3.5.1-3
2014-03-03 15:46:16 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:16 status installed libecj-java 3.5.1-3
2014-03-03 15:46:17 status installed java-common 0.43ubuntu2
2014-03-03 15:46:17 status installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:17 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:17 status installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:17 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:17 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:17 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:17 status installed ecj 3.5.1-3
2014-03-03 15:46:17 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:17 status installed libecj-java 3.5.1-3
2014-03-03 15:46:17 status installed java-common 0.43ubuntu2
2014-03-03 15:46:17 status installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:17 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:18 status installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:18 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:18 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:18 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:18 status installed ecj 3.5.1-3
2014-03-03 15:46:18 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:18 status installed libecj-java 3.5.1-3
2014-03-03 15:46:18 status installed java-common 0.43ubuntu2
2014-03-03 15:46:18 status installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:18 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:18 status installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:18 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:18 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:18 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:18 status installed ecj 3.5.1-3
2014-03-03 15:46:18 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:18 status installed libecj-java 3.5.1-3
2014-03-03 15:46:18 status installed java-common 0.43ubuntu2
2014-03-03 15:46:18 status installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:18 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:18 status installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:18 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:19 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:19 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:19 status installed ecj 3.5.1-3
2014-03-03 15:46:19 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:19 status installed libecj-java 3.5.1-3
2014-03-03 15:46:19 status installed java-common 0.43ubuntu2
2014-03-03 15:46:19 status installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:19 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:19 status installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:19 remove openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2 <none>
2014-03-03 15:46:19 status half-configured openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:19 status half-installed openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:20 status config-files openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:20 status config-files openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:20 status config-files openjdk-6-jre-lib 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:20 status not-installed openjdk-6-jre-lib <none>
2014-03-03 15:46:20 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:20 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:20 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:20 status installed ecj 3.5.1-3
2014-03-03 15:46:20 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:20 status installed libecj-java 3.5.1-3
2014-03-03 15:46:20 status installed java-common 0.43ubuntu2
2014-03-03 15:46:20 status installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:20 remove ca-certificates-java 20110912ubuntu6 <none>
2014-03-03 15:46:20 status half-configured ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:20 status half-installed ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 status config-files ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 purge ca-certificates-java 20110912ubuntu6 <none>
2014-03-03 15:46:21 status config-files ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 status config-files ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 status config-files ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 status config-files ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 status config-files ca-certificates-java 20110912ubuntu6
2014-03-03 15:46:21 status not-installed ca-certificates-java <none>
2014-03-03 15:46:21 status installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:21 remove openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2 <none>
2014-03-03 15:46:21 status half-configured openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status half-installed openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status config-files openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 purge openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2 <none>
2014-03-03 15:46:22 status config-files openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status config-files openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status config-files openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status config-files openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status config-files openjdk-6-jre-headless 6b24-1.11.1-4ubuntu2
2014-03-03 15:46:22 status not-installed openjdk-6-jre-headless <none>
2014-03-03 15:46:22 status installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:22 remove gcj-4.6-jdk 4.6.3-1ubuntu2 <none>
2014-03-03 15:46:22 status half-configured gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status half-installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status half-installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status half-installed gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status config-files gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status config-files gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status config-files gcj-4.6-jdk 4.6.3-1ubuntu2
2014-03-03 15:46:23 status not-installed gcj-4.6-jdk <none>
2014-03-03 15:46:23 status installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:23 remove libgcj12-dev 4.6.3-1ubuntu2 <none>
2014-03-03 15:46:23 status half-configured libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:23 status half-installed libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:26 status config-files libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:26 status config-files libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:26 status config-files libgcj12-dev 4.6.3-1ubuntu2
2014-03-03 15:46:26 status not-installed libgcj12-dev <none>
2014-03-03 15:46:26 status installed ecj-gcj 3.5.1-3
2014-03-03 15:46:27 remove ecj-gcj 3.5.1-3 <none>
2014-03-03 15:46:27 status half-configured ecj-gcj 3.5.1-3
2014-03-03 15:46:27 status half-installed ecj-gcj 3.5.1-3
2014-03-03 15:46:27 status half-installed ecj-gcj 3.5.1-3
2014-03-03 15:46:27 status config-files ecj-gcj 3.5.1-3
2014-03-03 15:46:27 status config-files ecj-gcj 3.5.1-3
2014-03-03 15:46:27 status config-files ecj-gcj 3.5.1-3
2014-03-03 15:46:27 status not-installed ecj-gcj <none>
2014-03-03 15:46:27 status installed ecj 3.5.1-3
2014-03-03 15:46:27 remove ecj 3.5.1-3 <none>
2014-03-03 15:46:27 status half-configured ecj 3.5.1-3
2014-03-03 15:46:27 status half-installed ecj 3.5.1-3
2014-03-03 15:46:27 status half-installed ecj 3.5.1-3
2014-03-03 15:46:27 status config-files ecj 3.5.1-3
2014-03-03 15:46:27 status config-files ecj 3.5.1-3
2014-03-03 15:46:27 status config-files ecj 3.5.1-3
2014-03-03 15:46:27 status not-installed ecj <none>
2014-03-03 15:46:27 status installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:28 remove libecj-java-gcj 3.5.1-3 <none>
2014-03-03 15:46:28 status half-configured libecj-java-gcj 3.5.1-3
2014-03-03 15:46:28 status half-installed libecj-java-gcj 3.5.1-3
2014-03-03 15:46:32 status config-files libecj-java-gcj 3.5.1-3
2014-03-03 15:46:32 purge libecj-java-gcj 3.5.1-3 <none>
2014-03-03 15:46:32 status config-files libecj-java-gcj 3.5.1-3
2014-03-03 15:46:32 status config-files libecj-java-gcj 3.5.1-3
2014-03-03 15:46:33 status config-files libecj-java-gcj 3.5.1-3
2014-03-03 15:46:33 status config-files libecj-java-gcj 3.5.1-3
2014-03-03 15:46:33 status config-files libecj-java-gcj 3.5.1-3
2014-03-03 15:46:33 status not-installed libecj-java-gcj <none>
2014-03-03 15:46:33 status installed libecj-java 3.5.1-3
2014-03-03 15:46:33 remove libecj-java 3.5.1-3 <none>
2014-03-03 15:46:33 status half-configured libecj-java 3.5.1-3
2014-03-03 15:46:33 status half-installed libecj-java 3.5.1-3
2014-03-03 15:46:34 status config-files libecj-java 3.5.1-3
2014-03-03 15:46:34 status config-files libecj-java 3.5.1-3
2014-03-03 15:46:34 status config-files libecj-java 3.5.1-3
2014-03-03 15:46:34 status not-installed libecj-java <none>
2014-03-03 15:46:34 status installed java-common 0.43ubuntu2
2014-03-03 15:46:34 remove java-common 0.43ubuntu2 <none>
2014-03-03 15:46:34 status half-configured java-common 0.43ubuntu2
2014-03-03 15:46:34 status half-installed java-common 0.43ubuntu2
2014-03-03 15:46:34 status half-installed java-common 0.43ubuntu2
2014-03-03 15:46:34 status triggers-pending doc-base 0.10.3
2014-03-03 15:46:34 status half-installed java-common 0.43ubuntu2
2014-03-03 15:46:35 status config-files java-common 0.43ubuntu2
2014-03-03 15:46:35 status config-files java-common 0.43ubuntu2
2014-03-03 15:46:35 status config-files java-common 0.43ubuntu2
2014-03-03 15:46:35 status not-installed java-common <none>
2014-03-03 15:46:35 trigproc menu 2.1.46ubuntu1 <none>
2014-03-03 15:46:35 status half-configured menu 2.1.46ubuntu1
2014-03-03 15:46:36 status installed menu 2.1.46ubuntu1
2014-03-03 15:46:36 trigproc man-db 2.6.1-2 <none>
2014-03-03 15:46:36 status half-configured man-db 2.6.1-2
2014-03-03 15:46:42 status installed man-db 2.6.1-2
2014-03-03 15:46:42 trigproc desktop-file-utils 0.20-0ubuntu2 <none>
2014-03-03 15:46:42 status half-configured desktop-file-utils 0.20-0ubuntu2
2014-03-03 15:46:42 status installed desktop-file-utils 0.20-0ubuntu2
2014-03-03 15:46:43 trigproc hicolor-icon-theme 0.12-1ubuntu2 <none>
2014-03-03 15:46:43 status half-configured hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 15:46:45 status installed hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 15:46:45 trigproc install-info 4.13a.dfsg.1-8ubuntu2 <none>
2014-03-03 15:46:45 status half-configured install-info 4.13a.dfsg.1-8ubuntu2
2014-03-03 15:46:49 status installed install-info 4.13a.dfsg.1-8ubuntu2
2014-03-03 15:46:49 trigproc doc-base 0.10.3 <none>
2014-03-03 15:46:49 status half-configured doc-base 0.10.3
2014-03-03 15:46:51 status installed doc-base 0.10.3
2014-03-03 15:51:03 startup packages purge
2014-03-03 15:51:03 status installed liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 remove liblog4j1.2-java-doc 1.2.16-3ubuntu1 <none>
2014-03-03 15:51:05 status half-configured liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 status half-installed liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 status triggers-pending doc-base 0.10.3
2014-03-03 15:51:05 status half-installed liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 status config-files liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 status config-files liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 status config-files liblog4j1.2-java-doc 1.2.16-3ubuntu1
2014-03-03 15:51:05 status not-installed liblog4j1.2-java-doc <none>
2014-03-03 15:51:05 status installed default-jdk-doc 0.43ubuntu2
2014-03-03 15:51:05 remove default-jdk-doc 0.43ubuntu2 <none>
2014-03-03 15:51:05 status half-configured default-jdk-doc 0.43ubuntu2
2014-03-03 15:51:05 status half-installed default-jdk-doc 0.43ubuntu2
2014-03-03 15:51:06 status config-files default-jdk-doc 0.43ubuntu2
2014-03-03 15:51:06 status config-files default-jdk-doc 0.43ubuntu2
2014-03-03 15:51:06 status config-files default-jdk-doc 0.43ubuntu2
2014-03-03 15:51:06 status not-installed default-jdk-doc <none>
2014-03-03 15:51:06 trigproc doc-base 0.10.3 <none>
2014-03-03 15:51:06 status half-configured doc-base 0.10.3
2014-03-03 15:51:08 status installed doc-base 0.10.3
2014-03-03 15:51:38 startup packages remove
2014-03-03 15:51:38 status installed ecj1 3.5.1-3
2014-03-03 15:51:39 remove ecj1 3.5.1-3 <none>
2014-03-03 15:51:39 status half-configured ecj1 3.5.1-3
2014-03-03 15:51:39 status half-installed ecj1 3.5.1-3
2014-03-03 15:51:40 status config-files ecj1 3.5.1-3
2014-03-03 15:51:40 status config-files ecj1 3.5.1-3
2014-03-03 15:51:40 status config-files ecj1 3.5.1-3
2014-03-03 15:51:40 status not-installed ecj1 <none>
2014-03-03 15:51:40 status installed icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 remove icedtea-netx-common 1.2-2ubuntu1 <none>
2014-03-03 15:51:40 status half-configured icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 status half-installed icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 status triggers-pending hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 15:51:40 status half-installed icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 status triggers-pending desktop-file-utils 0.20-0ubuntu2
2014-03-03 15:51:40 status half-installed icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 status config-files icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 status config-files icedtea-netx-common 1.2-2ubuntu1
2014-03-03 15:51:40 status installed libantlr-java 2.7.7+dfsg-3
2014-03-03 15:51:40 remove libantlr-java 2.7.7+dfsg-3 <none>
2014-03-03 15:51:41 status half-configured libantlr-java 2.7.7+dfsg-3
2014-03-03 15:51:41 status half-installed libantlr-java 2.7.7+dfsg-3
2014-03-03 15:51:41 status config-files libantlr-java 2.7.7+dfsg-3
2014-03-03 15:51:41 status config-files libantlr-java 2.7.7+dfsg-3
2014-03-03 15:51:41 status config-files libantlr-java 2.7.7+dfsg-3
2014-03-03 15:51:41 status not-installed libantlr-java <none>
2014-03-03 15:51:41 status installed libatk-wrapper-java-jni 0.30.4-0ubuntu2
2014-03-03 15:51:41 remove libatk-wrapper-java-jni 0.30.4-0ubuntu2 <none>
2014-03-03 15:51:41 status half-configured libatk-wrapper-java-jni 0.30.4-0ubuntu2
2014-03-03 15:51:41 status half-installed libatk-wrapper-java-jni 0.30.4-0ubuntu2
2014-03-03 15:51:41 status triggers-pending libc-bin 2.15-0ubuntu10
2014-03-03 15:51:41 status config-files libatk-wrapper-java-jni 0.30.4-0ubuntu2
2014-03-03 15:51:41 status config-files libatk-wrapper-java-jni 0.30.4-0ubuntu2
2014-03-03 15:51:41 status installed libatk-wrapper-java 0.30.4-0ubuntu2
2014-03-03 15:51:42 remove libatk-wrapper-java 0.30.4-0ubuntu2 <none>
2014-03-03 15:51:42 status half-configured libatk-wrapper-java 0.30.4-0ubuntu2
2014-03-03 15:51:42 status half-installed libatk-wrapper-java 0.30.4-0ubuntu2
2014-03-03 15:51:42 status config-files libatk-wrapper-java 0.30.4-0ubuntu2
2014-03-03 15:51:42 status config-files libatk-wrapper-java 0.30.4-0ubuntu2
2014-03-03 15:51:42 status config-files libatk-wrapper-java 0.30.4-0ubuntu2
2014-03-03 15:51:42 status not-installed libatk-wrapper-java <none>
2014-03-03 15:51:42 status installed openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:42 remove openjdk-6-doc 6b24-1.11.1-4ubuntu2 <none>
2014-03-03 15:51:42 status half-configured openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:42 status half-installed openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:42 status triggers-pending doc-base 0.10.3
2014-03-03 15:51:42 status half-installed openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:49 status config-files openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:49 status config-files openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:49 status config-files openjdk-6-doc 6b24-1.11.1-4ubuntu2
2014-03-03 15:51:49 status not-installed openjdk-6-doc <none>
2014-03-03 15:51:49 status installed tzdata-java 2012b-1
2014-03-03 15:51:49 remove tzdata-java 2012b-1 <none>
2014-03-03 15:51:49 status half-configured tzdata-java 2012b-1
2014-03-03 15:51:49 status half-installed tzdata-java 2012b-1
2014-03-03 15:51:49 status config-files tzdata-java 2012b-1
2014-03-03 15:51:49 status config-files tzdata-java 2012b-1
2014-03-03 15:51:49 status config-files tzdata-java 2012b-1
2014-03-03 15:51:49 status not-installed tzdata-java <none>
2014-03-03 15:51:49 trigproc hicolor-icon-theme 0.12-1ubuntu2 <none>
2014-03-03 15:51:49 status half-configured hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 15:51:51 status installed hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 15:51:51 trigproc desktop-file-utils 0.20-0ubuntu2 <none>
2014-03-03 15:51:51 status half-configured desktop-file-utils 0.20-0ubuntu2
2014-03-03 15:51:52 status installed desktop-file-utils 0.20-0ubuntu2
2014-03-03 15:51:52 trigproc libc-bin 2.15-0ubuntu10 <none>
2014-03-03 15:51:52 status half-configured libc-bin 2.15-0ubuntu10
2014-03-03 15:51:52 status installed libc-bin 2.15-0ubuntu10
2014-03-03 15:51:52 trigproc doc-base 0.10.3 <none>
2014-03-03 15:51:52 status half-configured doc-base 0.10.3
2014-03-03 15:51:54 status installed doc-base 0.10.3
2014-03-03 16:03:51 startup packages purge
2014-03-03 16:03:51 status installed devscripts 2.11.6ubuntu1
2014-03-03 16:03:53 remove devscripts 2.11.6ubuntu1 <none>
2014-03-03 16:03:53 status half-configured devscripts 2.11.6ubuntu1
2014-03-03 16:03:55 status half-installed devscripts 2.11.6ubuntu1
2014-03-03 16:03:55 status triggers-pending man-db 2.6.1-2
2014-03-03 16:03:55 status half-installed devscripts 2.11.6ubuntu1
2014-03-03 16:03:55 status triggers-pending libc-bin 2.15-0ubuntu10
2014-03-03 16:03:55 status config-files devscripts 2.11.6ubuntu1
2014-03-03 16:03:55 purge devscripts 2.11.6ubuntu1 <none>
2014-03-03 16:03:55 status config-files devscripts 2.11.6ubuntu1
2014-03-03 16:03:55 status config-files devscripts 2.11.6ubuntu1
2014-03-03 16:03:56 status config-files devscripts 2.11.6ubuntu1
2014-03-03 16:03:56 status config-files devscripts 2.11.6ubuntu1
2014-03-03 16:03:56 status config-files devscripts 2.11.6ubuntu1
2014-03-03 16:03:56 status not-installed devscripts <none>
2014-03-03 16:03:56 trigproc man-db 2.6.1-2 <none>
2014-03-03 16:03:56 status half-configured man-db 2.6.1-2
2014-03-03 16:04:02 status installed man-db 2.6.1-2
2014-03-03 16:04:02 trigproc libc-bin 2.15-0ubuntu10 <none>
2014-03-03 16:04:02 status half-configured libc-bin 2.15-0ubuntu10
2014-03-03 16:04:03 status installed libc-bin 2.15-0ubuntu10
2014-03-03 16:07:50 startup packages purge
2014-03-03 16:07:50 status installed dia 0.97.2-5
2014-03-03 16:07:52 remove dia 0.97.2-5 <none>
2014-03-03 16:07:52 status half-configured dia 0.97.2-5
2014-03-03 16:07:52 status half-installed dia 0.97.2-5
2014-03-03 16:07:52 status triggers-pending menu 2.1.46ubuntu1
2014-03-03 16:07:52 status half-installed dia 0.97.2-5
2014-03-03 16:07:52 status triggers-awaited menu 2.1.46ubuntu1
2014-03-03 16:07:53 status config-files dia 0.97.2-5
2014-03-03 16:07:53 purge dia 0.97.2-5 <none>
2014-03-03 16:07:53 status config-files dia 0.97.2-5
2014-03-03 16:07:53 status config-files dia 0.97.2-5
2014-03-03 16:07:53 status config-files dia 0.97.2-5
2014-03-03 16:07:54 status config-files dia 0.97.2-5
2014-03-03 16:07:54 status config-files dia 0.97.2-5
2014-03-03 16:07:54 status not-installed dia <none>
2014-03-03 16:07:54 trigproc menu 2.1.46ubuntu1 <none>
2014-03-03 16:07:54 status half-configured menu 2.1.46ubuntu1
2014-03-03 16:07:55 status installed menu 2.1.46ubuntu1
2014-03-03 16:09:12 startup packages purge
2014-03-03 16:09:12 status installed dia-gnome 0.97.2-5
2014-03-03 16:09:13 remove dia-gnome 0.97.2-5 <none>
2014-03-03 16:09:13 status half-configured dia-gnome 0.97.2-5
2014-03-03 16:09:13 status half-installed dia-gnome 0.97.2-5
2014-03-03 16:09:13 status triggers-pending menu 2.1.46ubuntu1
2014-03-03 16:09:13 status half-installed dia-gnome 0.97.2-5
2014-03-03 16:09:13 status triggers-awaited menu 2.1.46ubuntu1
2014-03-03 16:09:13 status config-files dia-gnome 0.97.2-5
2014-03-03 16:09:14 purge dia-gnome 0.97.2-5 <none>
2014-03-03 16:09:14 status config-files dia-gnome 0.97.2-5
2014-03-03 16:09:14 status config-files dia-gnome 0.97.2-5
2014-03-03 16:09:14 status config-files dia-gnome 0.97.2-5
2014-03-03 16:09:14 status config-files dia-gnome 0.97.2-5
2014-03-03 16:09:14 status config-files dia-gnome 0.97.2-5
2014-03-03 16:09:14 status not-installed dia-gnome <none>
2014-03-03 16:09:14 status installed dia-common 0.97.2-5
2014-03-03 16:09:14 remove dia-common 0.97.2-5 <none>
2014-03-03 16:09:14 status half-configured dia-common 0.97.2-5
2014-03-03 16:09:16 status half-installed dia-common 0.97.2-5
2014-03-03 16:09:16 status triggers-pending man-db 2.6.1-2
2014-03-03 16:09:16 status half-installed dia-common 0.97.2-5
2014-03-03 16:09:16 status triggers-pending doc-base 0.10.3
2014-03-03 16:09:16 status half-installed dia-common 0.97.2-5
2014-03-03 16:09:16 status triggers-pending hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 16:09:17 status half-installed dia-common 0.97.2-5
2014-03-03 16:09:17 status triggers-pending desktop-file-utils 0.20-0ubuntu2
2014-03-03 16:09:17 status half-installed dia-common 0.97.2-5
2014-03-03 16:09:17 status config-files dia-common 0.97.2-5
2014-03-03 16:09:17 purge dia-common 0.97.2-5 <none>
2014-03-03 16:09:17 status config-files dia-common 0.97.2-5
2014-03-03 16:09:17 status config-files dia-common 0.97.2-5
2014-03-03 16:09:17 status config-files dia-common 0.97.2-5
2014-03-03 16:09:17 status config-files dia-common 0.97.2-5
2014-03-03 16:09:17 status config-files dia-common 0.97.2-5
2014-03-03 16:09:17 status not-installed dia-common <none>
2014-03-03 16:09:17 status installed dia-libs 0.97.2-5
2014-03-03 16:09:18 remove dia-libs 0.97.2-5 <none>
2014-03-03 16:09:18 status half-configured dia-libs 0.97.2-5
2014-03-03 16:09:18 status half-installed dia-libs 0.97.2-5
2014-03-03 16:09:18 status config-files dia-libs 0.97.2-5
2014-03-03 16:09:18 status config-files dia-libs 0.97.2-5
2014-03-03 16:09:18 status config-files dia-libs 0.97.2-5
2014-03-03 16:09:18 status not-installed dia-libs <none>
2014-03-03 16:09:18 trigproc menu 2.1.46ubuntu1 <none>
2014-03-03 16:09:18 status half-configured menu 2.1.46ubuntu1
2014-03-03 16:09:19 status installed menu 2.1.46ubuntu1
2014-03-03 16:09:19 trigproc man-db 2.6.1-2 <none>
2014-03-03 16:09:19 status half-configured man-db 2.6.1-2
2014-03-03 16:09:24 status installed man-db 2.6.1-2
2014-03-03 16:09:24 trigproc doc-base 0.10.3 <none>
2014-03-03 16:09:24 status half-configured doc-base 0.10.3
2014-03-03 16:09:26 status installed doc-base 0.10.3
2014-03-03 16:09:26 trigproc hicolor-icon-theme 0.12-1ubuntu2 <none>
2014-03-03 16:09:26 status half-configured hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 16:09:28 status installed hicolor-icon-theme 0.12-1ubuntu2
2014-03-03 16:09:28 trigproc desktop-file-utils 0.20-0ubuntu2 <none>
2014-03-03 16:09:28 status half-configured desktop-file-utils 0.20-0ubuntu2
2014-03-03 16:09:28 status installed desktop-file-utils 0.20-0ubuntu2
2014-03-03 16:12:06 startup packages purge
2014-03-03 16:12:06 status installed pdf2djvu 0.7.11-1build1
2014-03-03 16:12:07 remove pdf2djvu 0.7.11-1build1 <none>
2014-03-03 16:12:07 status half-configured pdf2djvu 0.7.11-1build1
2014-03-03 16:12:07 status half-installed pdf2djvu 0.7.11-1build1
2014-03-03 16:12:07 status triggers-pending man-db 2.6.1-2
2014-03-03 16:12:07 status half-installed pdf2djvu 0.7.11-1build1
2014-03-03 16:12:08 status config-files pdf2djvu 0.7.11-1build1
2014-03-03 16:12:08 status config-files pdf2djvu 0.7.11-1build1
